ride_id,user_id,timestamp,city,ride_type,distance_km,duration_min,base_fare,surge_multiplier,final_fare,rating,payment_method,cancelled,user_age,user_gender,user_segment,hour,day_of_week,month,is_peak_hour
2424,1446,2024-03-06 18:54:00,Hyderabad,Standard,1.63,11,30.0,2.0,60.0,5,Wallet,0,49,Male,Mid-Career,18,Wednesday,March,1
2425,268,2024-02-19 02:02:00,Mumbai,Standard,1.0,5,30.0,1.0,30.0,4,Cash,0,29,Other,Young Professional,2,Monday,February,0
2426,948,2024-07-20 07:24:00,Delhi,XL,17.55,61,303.41,1.0,303.41,5,Card,0,18,Female,Student,7,Saturday,July,1
2427,917,2024-07-10 21:23:00,Mumbai,Standard,21.39,80,270.81,1.0,270.81,3,UPI,0,23,Female,Student,21,Wednesday,July,0
2428,1115,2024-06-22 07:03:00,Hyderabad,XL,7.07,31,94.07,2.0,188.14,4,UPI,0,27,Male,Young Professional,7,Saturday,June,1
2429,1320,2024-10-12 09:48:00,Mumbai,Standard,14.69,60,174.65,1.0,174.65,4,UPI,0,29,Male,Young Professional,9,Saturday,October,1
2430,963,2024-07-06 08:14:00,Bangalore,Pool,1.62,12,30.0,1.5,45.0,2,Wallet,0,30,Male,Young Professional,8,Saturday,July,1
2431,357,2024-03-14 18:05:00,Mumbai,Premium,18.56,76,380.48,2.0,760.96,3,UPI,0,43,Male,Mid-Career,18,Thursday,March,1
2432,945,2024-04-11 17:45:00,Mumbai,Pool,5.65,29,43.3,1.5,64.95,4,Card,0,44,Male,Mid-Career,17,Thursday,April,1
2433,1946,2024-11-04 20:58:00,Hyderabad,XL,1.0,11,30.0,1.5,45.0,5,Wallet,0,30,Male,Young Professional,20,Monday,November,1
2434,1332,2024-09-17 07:10:00,Mumbai,Standard,1.22,11,30.0,1.0,30.0,5,UPI,0,42,Female,Mid-Career,7,Tuesday,September,1
2435,1022,2024-07-24 08:05:00,Mumbai,XL,2.96,19,45.26,2.0,90.52,4,Cash,0,35,Male,Mid-Career,8,Wednesday,July,1
2436,318,2024-09-13 08:39:00,Mumbai,Standard,1.0,5,30.0,1.0,30.0,3,Card,0,32,Female,Young Professional,8,Friday,September,1
2437,1861,2024-01-21 00:44:00,Bangalore,Standard,2.96,14,30.13,1.0,30.13,3,UPI,0,41,Male,Mid-Career,0,Sunday,January,0
2438,1902,2024-01-24 20:35:00,Bangalore,Standard,1.0,5,30.0,1.5,45.0,4,Wallet,0,32,Male,Young Professional,20,Wednesday,January,1
2439,1341,2024-01-20 09:03:00,Mumbai,Premium,2.15,15,45.9,2.0,91.8,4,Card,0,52,Male,Senior,9,Saturday,January,1
2440,852,2024-03-11 20:16:00,Mumbai,Standard,2.47,11,30.0,1.0,30.0,3,UPI,0,18,Male,Student,20,Monday,March,1
2441,1020,2024-06-19 01:05:00,Delhi,Premium,40.0,120,800.0,1.0,800.0,5,Card,0,26,Male,Young Professional,1,Wednesday,June,0
2442,302,2024-08-30 07:33:00,Delhi,Premium,2.15,11,47.16,1.0,47.16,5,Wallet,0,30,Other,Young Professional,7,Friday,August,1
2443,1257,2024-09-22 20:59:00,Hyderabad,Pool,2.19,13,30.0,1.5,45.0,4,UPI,0,36,Female,Mid-Career,20,Sunday,September,1
2444,584,2024-08-21 03:16:00,Hyderabad,Pool,9.29,36,96.58,1.0,96.58,5,UPI,0,44,Male,Mid-Career,3,Wednesday,August,0
2445,619,2024-03-17 18:28:00,Bangalore,Standard,15.69,58,211.72,1.0,211.72,5,Cash,0,31,Male,Young Professional,18,Sunday,March,1
2446,988,2024-11-06 07:09:00,Delhi,Standard,3.92,15,42.53,2.0,85.06,4,Wallet,0,18,Female,Student,7,Wednesday,November,1
2447,1437,2024-09-20 20:18:00,Bangalore,Standard,16.68,60,215.03,2.0,430.06,3,Cash,0,40,Female,Mid-Career,20,Friday,September,1
2448,1074,2024-03-12 21:09:00,Hyderabad,Standard,3.33,10,40.17,1.0,40.17,5,UPI,0,39,Male,Mid-Career,21,Tuesday,March,0
2449,361,2024-06-16 22:54:00,Bangalore,Standard,1.76,13,30.0,1.0,30.0,5,Card,0,18,Female,Student,22,Sunday,June,0
2450,514,2024-11-09 07:27:00,Hyderabad,Standard,3.2,15,34.29,1.5,51.44,4,Cash,0,31,Female,Young Professional,7,Saturday,November,1
2451,960,2024-06-12 22:17:00,Bangalore,Standard,7.52,37,99.21,1.0,99.21,5,UPI,0,18,Female,Student,22,Wednesday,June,0
2452,1526,2024-03-24 20:55:00,Bangalore,XL,3.66,14,55.06,2.0,110.12,4,Card,0,25,Female,Young Professional,20,Sunday,March,1
2453,1090,2024-07-20 07:58:00,Delhi,Premium,8.94,41,176.97,2.0,353.94,5,Cash,0,22,Female,Student,7,Saturday,July,1
2454,1510,2024-11-11 18:11:00,Bangalore,Standard,2.16,17,30.0,1.5,45.0,4,Cash,0,40,Female,Mid-Career,18,Monday,November,1
2455,870,2024-06-02 18:14:00,Mumbai,Premium,9.66,43,178.71,2.0,357.42,4,UPI,0,33,Male,Young Professional,18,Sunday,June,1
2456,1707,2024-10-30 12:26:00,Hyderabad,Standard,3.41,18,40.46,1.0,40.46,5,UPI,0,19,Female,Student,12,Wednesday,October,0
2457,215,2024-06-21 09:19:00,Hyderabad,Standard,4.87,21,60.69,2.0,121.38,5,Card,0,40,Female,Mid-Career,9,Friday,June,1
2458,138,2024-09-16 03:10:00,Hyderabad,Premium,6.53,32,96.75,1.0,96.75,2,Cash,0,18,Female,Student,3,Monday,September,0
2459,877,2024-09-17 20:33:00,Delhi,Standard,9.27,35,111.46,2.0,222.92,2,Cash,0,35,Other,Mid-Career,20,Tuesday,September,1
2460,1717,2024-09-29 19:04:00,Mumbai,Standard,2.18,13,30.0,2.0,60.0,4,UPI,0,23,Male,Student,19,Sunday,September,1
2461,860,2024-09-07 07:14:00,Mumbai,XL,14.46,55,263.81,1.0,263.81,4,UPI,0,28,Male,Young Professional,7,Saturday,September,1
2462,1747,2024-12-28 19:55:00,Bangalore,Pool,10.24,38,105.99,2.0,211.98,4,Card,0,37,Male,Mid-Career,19,Saturday,December,1
2463,1820,2024-10-15 08:05:00,Hyderabad,Premium,2.13,13,41.14,1.5,61.71,5,Wallet,0,37,Male,Mid-Career,8,Tuesday,October,1
2464,384,2024-06-02 07:39:00,Bangalore,Premium,29.5,110,488.44,1.5,732.66,4,Cash,0,45,Male,Mid-Career,7,Sunday,June,1
2465,479,2024-08-31 09:03:00,Mumbai,Premium,8.74,33,176.93,2.0,353.86,5,Card,0,31,Female,Young Professional,9,Saturday,August,1
2466,2,2024-01-09 14:36:00,Chennai,Standard,4.82,23,56.63,1.0,56.63,5,Wallet,0,35,Male,Mid-Career,14,Tuesday,January,0
2467,1693,2024-07-07 10:41:00,Chennai,Standard,1.37,5,30.0,1.0,30.0,3,UPI,0,27,Female,Young Professional,10,Sunday,July,0
2468,820,2024-06-18 08:50:00,Delhi,Standard,6.1,23,85.33,1.5,128.0,5,Card,0,33,Female,Young Professional,8,Tuesday,June,1
2469,1533,2024-12-10 01:50:00,Bangalore,Standard,1.44,9,30.0,1.0,30.0,5,UPI,0,36,Male,Mid-Career,1,Tuesday,December,0
2470,142,2024-02-26 13:55:00,Hyderabad,Premium,4.49,22,84.53,1.0,84.53,4,Wallet,1,31,Male,Young Professional,13,Monday,February,0
2471,28,2024-08-01 09:55:00,Bangalore,Standard,4.2,22,53.86,1.5,80.79,5,Card,0,18,Female,Student,9,Thursday,August,1
2472,257,2024-10-25 07:47:00,Chennai,XL,10.18,41,167.23,2.0,334.46,5,UPI,0,35,Female,Mid-Career,7,Friday,October,1
2473,955,2024-06-06 10:11:00,Mumbai,XL,1.71,13,30.0,1.0,30.0,5,UPI,1,35,Female,Mid-Career,10,Thursday,June,0
2474,1836,2024-12-18 18:18:00,Bangalore,Pool,13.8,53,93.21,1.5,139.82,2,UPI,0,25,Female,Young Professional,18,Wednesday,December,1
2475,1010,2024-11-18 12:35:00,Bangalore,Premium,3.16,17,69.86,1.0,69.86,5,UPI,0,19,Female,Student,12,Monday,November,0
2476,1784,2024-01-14 22:30:00,Hyderabad,Pool,4.7,22,37.97,1.0,37.97,4,UPI,0,46,Female,Mid-Career,22,Sunday,January,0
2477,1872,2024-11-01 19:27:00,Hyderabad,Standard,11.84,45,140.64,1.0,140.64,5,Wallet,0,36,Female,Mid-Career,19,Friday,November,1
2478,997,2024-08-30 16:57:00,Chennai,Pool,7.86,31,59.07,1.0,59.07,5,UPI,0,29,Female,Young Professional,16,Friday,August,0
2479,1109,2024-05-15 20:10:00,Delhi,Standard,2.95,17,32.54,1.5,48.81,5,Card,0,20,Female,Student,20,Wednesday,May,1
2480,1267,2024-12-01 02:15:00,Hyderabad,Pool,3.9,24,32.23,1.0,32.23,4,UPI,0,23,Male,Student,2,Sunday,December,0
2481,1230,2024-10-23 02:01:00,Delhi,Standard,2.92,19,30.0,1.0,30.0,3,Cash,0,45,Female,Mid-Career,2,Wednesday,October,0
2482,1963,2024-10-22 01:51:00,Delhi,Pool,7.23,27,62.38,1.0,62.38,3,Card,0,33,Male,Young Professional,1,Tuesday,October,0
2483,785,2024-04-26 04:12:00,Mumbai,XL,3.24,13,46.31,1.0,46.31,5,UPI,0,26,Female,Young Professional,4,Friday,April,0
2484,438,2024-01-27 04:38:00,Hyderabad,Standard,10.35,40,98.61,1.0,98.61,3,Wallet,0,37,Male,Mid-Career,4,Saturday,January,0
2485,1295,2024-10-25 09:45:00,Chennai,Standard,6.94,30,98.4,1.5,147.6,4,Cash,1,23,Male,Student,9,Friday,October,1
2486,1584,2024-09-02 12:04:00,Mumbai,XL,1.26,10,30.0,1.0,30.0,4,Wallet,0,47,Male,Mid-Career,12,Monday,September,0
2487,479,2024-03-28 07:04:00,Mumbai,Standard,2.97,19,33.08,2.0,66.16,5,UPI,0,45,Male,Mid-Career,7,Thursday,March,1
2488,1582,2024-09-25 20:49:00,Hyderabad,Pool,2.0,16,30.0,1.5,45.0,4,Card,0,27,Male,Young Professional,20,Wednesday,September,1
2489,1020,2024-11-18 18:06:00,Bangalore,Premium,3.96,19,93.85,1.5,140.77,5,Wallet,0,25,Female,Young Professional,18,Monday,November,1
2490,1201,2024-11-13 07:17:00,Chennai,Standard,5.81,25,58.98,1.0,58.98,5,Cash,0,18,Male,Student,7,Wednesday,November,1
2491,420,2024-07-13 09:52:00,Mumbai,Standard,5.65,26,61.36,2.0,122.72,5,Cash,0,18,Male,Student,9,Saturday,July,1
2492,782,2024-03-16 20:50:00,Mumbai,Standard,11.24,48,122.94,2.0,245.88,3,Card,0,18,Male,Student,20,Saturday,March,1
2493,1764,2024-12-14 06:11:00,Delhi,Pool,1.68,13,30.0,1.0,30.0,4,Cash,0,33,Female,Young Professional,6,Saturday,December,0
2494,475,2024-05-04 20:34:00,Mumbai,Standard,23.42,86,327.11,1.0,327.11,3,Cash,0,28,Male,Young Professional,20,Saturday,May,1
2495,1411,2024-01-17 08:07:00,Mumbai,Premium,3.36,15,59.92,1.0,59.92,4,UPI,0,18,Male,Student,8,Wednesday,January,1
2496,868,2024-10-20 18:49:00,Mumbai,Standard,2.86,12,39.12,1.5,58.68,5,Card,0,29,Male,Young Professional,18,Sunday,October,1
2497,1278,2024-12-24 13:29:00,Mumbai,Premium,9.25,38,171.81,1.0,171.81,3,Cash,0,37,Female,Mid-Career,13,Tuesday,December,0
2498,246,2024-02-26 13:35:00,Mumbai,Pool,13.1,53,108.32,1.0,108.32,3,UPI,0,37,Male,Mid-Career,13,Monday,February,0
2499,1414,2024-04-07 15:48:00,Chennai,XL,3.8,21,53.13,1.0,53.13,5,UPI,0,18,Male,Student,15,Sunday,April,0
2500,1406,2024-01-10 08:23:00,Mumbai,Standard,10.99,47,130.27,2.0,260.54,4,UPI,0,30,Male,Young Professional,8,Wednesday,January,1
2501,1499,2024-08-13 17:46:00,Delhi,Pool,17.22,70,136.19,1.0,136.19,4,Wallet,0,18,Other,Student,17,Tuesday,August,1
2502,1558,2024-06-09 09:11:00,Hyderabad,Pool,11.65,42,90.24,2.0,180.48,2,Cash,0,41,Male,Mid-Career,9,Sunday,June,1
2503,534,2024-08-02 04:09:00,Bangalore,Premium,1.0,10,30.0,1.0,30.0,5,Card,0,39,Female,Mid-Career,4,Friday,August,0
2504,1956,2024-03-18 05:34:00,Bangalore,XL,14.05,56,202.2,1.0,202.2,5,Cash,0,23,Male,Student,5,Monday,March,0
2505,736,2024-07-30 20:59:00,Bangalore,Standard,11.91,46,130.34,1.5,195.51,5,Card,0,24,Male,Student,20,Tuesday,July,1
2506,347,2024-12-19 19:11:00,Hyderabad,Standard,8.85,33,110.88,2.0,221.76,4,Wallet,0,27,Male,Young Professional,19,Thursday,December,1
2507,1223,2024-04-14 20:15:00,Hyderabad,Pool,11.42,49,103.6,2.0,207.2,4,UPI,0,18,Male,Student,20,Sunday,April,1
2508,1255,2024-07-29 07:50:00,Bangalore,Standard,31.07,112,371.98,1.0,371.98,5,Cash,0,35,Male,Mid-Career,7,Monday,July,1
2509,1458,2024-09-13 06:00:00,Hyderabad,Pool,4.51,14,37.92,1.0,37.92,5,UPI,0,29,Male,Young Professional,6,Friday,September,0
2510,1356,2024-11-09 07:20:00,Delhi,Pool,1.0,9,30.0,1.5,45.0,5,UPI,0,41,Male,Mid-Career,7,Saturday,November,1
2511,1360,2024-08-29 09:54:00,Mumbai,Standard,4.94,22,64.24,2.0,128.48,5,UPI,0,21,Female,Student,9,Thursday,August,1
2512,230,2024-02-01 11:10:00,Hyderabad,Pool,1.0,14,30.0,1.0,30.0,3,Card,0,25,Other,Young Professional,11,Thursday,February,0
2513,709,2024-12-27 13:49:00,Delhi,Standard,2.79,16,30.86,1.0,30.86,5,Cash,0,18,Male,Student,13,Friday,December,0
2514,1258,2024-03-11 23:17:00,Chennai,Premium,7.07,29,131.68,1.0,131.68,5,Card,0,21,Female,Student,23,Monday,March,0
2515,1393,2024-09-22 20:32:00,Mumbai,Premium,2.96,15,70.72,2.0,141.44,5,UPI,0,20,Female,Student,20,Sunday,September,1
2516,1022,2024-04-16 17:52:00,Delhi,XL,9.25,37,155.55,2.0,311.1,5,Wallet,0,41,Female,Mid-Career,17,Tuesday,April,1
2517,803,2024-10-14 17:01:00,Chennai,Standard,13.81,60,173.36,2.0,346.72,3,UPI,0,25,Male,Young Professional,17,Monday,October,1
2518,1801,2024-06-15 03:32:00,Mumbai,Standard,4.36,22,54.28,1.0,54.28,5,Wallet,0,33,Female,Young Professional,3,Saturday,June,0
2519,157,2024-12-05 18:32:00,Chennai,Premium,18.43,65,319.95,1.0,319.95,5,Wallet,0,28,Male,Young Professional,18,Thursday,December,1
2520,1563,2024-09-01 08:57:00,Chennai,Pool,1.0,8,30.0,2.0,60.0,4,Card,0,19,Male,Student,8,Sunday,September,1
2521,1977,2024-09-26 23:03:00,Hyderabad,Premium,14.67,56,307.38,1.0,307.38,1,UPI,0,30,Male,Young Professional,23,Thursday,September,0
2522,1760,2024-07-11 20:25:00,Bangalore,Standard,14.11,51,181.55,2.0,363.1,5,Card,1,37,Male,Mid-Career,20,Thursday,July,1
2523,202,2024-06-09 11:08:00,Bangalore,Standard,3.11,11,30.72,1.0,30.72,1,Cash,0,19,Male,Student,11,Sunday,June,0
2524,89,2024-03-29 20:10:00,Hyderabad,Standard,2.84,17,36.72,2.0,73.44,5,UPI,0,40,Male,Mid-Career,20,Friday,March,1
2525,1339,2024-08-23 20:03:00,Hyderabad,Pool,2.91,13,30.0,2.0,60.0,2,UPI,0,23,Female,Student,20,Friday,August,1
2526,170,2024-09-29 07:30:00,Bangalore,Standard,13.34,55,138.95,1.0,138.95,5,Cash,0,27,Male,Young Professional,7,Sunday,September,1
2527,1461,2024-06-24 13:09:00,Chennai,Standard,14.25,55,154.73,1.0,154.73,4,Card,0,37,Female,Mid-Career,13,Monday,June,0
2528,1318,2024-10-06 21:54:00,Bangalore,XL,3.2,15,44.73,1.0,44.73,4,UPI,0,25,Male,Young Professional,21,Sunday,October,0
2529,1369,2024-06-30 09:08:00,Chennai,Standard,7.18,23,75.15,2.0,150.3,5,Wallet,0,32,Male,Young Professional,9,Sunday,June,1
2530,1924,2024-12-12 08:15:00,Mumbai,XL,1.2,13,30.0,2.0,60.0,5,Wallet,0,28,Female,Young Professional,8,Thursday,December,1
2531,1387,2024-12-14 21:55:00,Mumbai,Premium,5.06,24,97.3,1.0,97.3,4,UPI,0,33,Other,Young Professional,21,Saturday,December,0
2532,1204,2024-11-25 07:38:00,Delhi,Pool,40.0,120,330.69,1.5,496.04,4,UPI,0,18,Male,Student,7,Monday,November,1
2533,508,2024-12-20 21:53:00,Delhi,Standard,1.38,7,30.0,1.0,30.0,5,Card,0,18,Male,Student,21,Friday,December,0
2534,489,2024-05-15 00:23:00,Hyderabad,Standard,23.59,92,279.36,1.0,279.36,5,UPI,0,38,Female,Mid-Career,0,Wednesday,May,0
2535,300,2024-11-08 07:36:00,Mumbai,Pool,13.91,50,86.3,1.0,86.3,5,UPI,0,42,Male,Mid-Career,7,Friday,November,1
2536,1559,2024-09-04 12:50:00,Chennai,Pool,28.67,104,223.78,1.0,223.78,5,Wallet,1,22,Female,Student,12,Wednesday,September,0
2537,1014,2024-04-08 17:17:00,Delhi,Pool,1.58,12,30.0,2.0,60.0,4,Wallet,0,29,Female,Young Professional,17,Monday,April,1
2538,1738,2024-05-06 12:29:00,Delhi,Standard,1.92,16,30.0,1.0,30.0,5,UPI,0,34,Male,Young Professional,12,Monday,May,0
2539,1350,2024-05-22 05:15:00,Mumbai,Pool,1.0,8,30.0,1.0,30.0,5,Cash,0,38,Male,Mid-Career,5,Wednesday,May,0
2540,77,2024-10-12 08:29:00,Bangalore,Pool,10.32,39,86.29,1.5,129.44,5,UPI,0,18,Male,Student,8,Saturday,October,1
2541,1247,2024-06-01 16:11:00,Mumbai,Premium,8.26,34,134.91,1.0,134.91,5,UPI,0,23,Male,Student,16,Saturday,June,0
2542,1861,2024-04-25 21:45:00,Mumbai,Pool,1.57,13,30.0,1.0,30.0,5,UPI,0,28,Female,Young Professional,21,Thursday,April,0
2543,188,2024-06-01 18:07:00,Bangalore,Pool,12.53,52,103.21,1.5,154.82,5,UPI,0,39,Female,Mid-Career,18,Saturday,June,1
2544,763,2024-05-27 20:45:00,Mumbai,Premium,2.84,11,63.03,2.0,126.06,5,Card,0,56,Female,Senior,20,Monday,May,1
2545,900,2024-12-26 23:15:00,Mumbai,Standard,1.16,9,30.0,1.0,30.0,5,Cash,0,29,Female,Young Professional,23,Thursday,December,0
2546,643,2024-04-16 03:10:00,Hyderabad,Standard,4.39,16,57.5,1.0,57.5,5,Card,0,18,Male,Student,3,Tuesday,April,0
2547,478,2024-12-19 11:40:00,Mumbai,Standard,1.0,11,30.0,1.0,30.0,5,Card,0,36,Female,Mid-Career,11,Thursday,December,0
2548,1047,2024-12-26 08:38:00,Delhi,Standard,2.44,15,31.31,2.0,62.62,5,UPI,0,45,Male,Mid-Career,8,Thursday,December,1
2549,1061,2024-09-07 23:48:00,Mumbai,Standard,3.71,15,43.81,1.0,43.81,4,Cash,0,33,Female,Young Professional,23,Saturday,September,0
2550,18,2024-06-11 19:02:00,Delhi,Standard,15.28,63,156.51,1.0,156.51,4,UPI,0,22,Male,Student,19,Tuesday,June,1
2551,1891,2024-09-02 07:04:00,Bangalore,Standard,12.58,50,151.62,1.0,151.62,5,UPI,0,41,Female,Mid-Career,7,Monday,September,1
2552,1797,2024-06-27 00:24:00,Mumbai,Standard,4.68,22,58.19,1.0,58.19,5,UPI,0,38,Female,Mid-Career,0,Thursday,June,0
2553,1577,2024-10-13 09:08:00,Hyderabad,Pool,10.32,41,72.59,1.0,72.59,1,UPI,0,21,Male,Student,9,Sunday,October,1
2554,860,2024-05-20 20:00:00,Chennai,XL,6.73,29,121.9,2.0,243.8,4,UPI,0,35,Male,Mid-Career,20,Monday,May,1
2555,934,2024-05-27 23:18:00,Mumbai,Standard,3.33,16,44.03,1.0,44.03,4,UPI,0,41,Male,Mid-Career,23,Monday,May,0
2556,1967,2024-03-03 18:29:00,Chennai,XL,10.35,39,142.93,1.5,214.4,4,Cash,0,43,Male,Mid-Career,18,Sunday,March,1
2557,1915,2024-10-20 18:33:00,Mumbai,Premium,9.2,41,209.21,1.5,313.82,4,Wallet,0,31,Female,Young Professional,18,Sunday,October,1
2558,1362,2024-12-12 07:51:00,Mumbai,Standard,7.72,31,89.8,2.0,179.6,5,UPI,1,28,Female,Young Professional,7,Thursday,December,1
2559,72,2024-10-05 12:31:00,Mumbai,Standard,7.7,30,85.18,1.0,85.18,5,Card,0,44,Male,Mid-Career,12,Saturday,October,0
2560,1676,2024-07-13 12:43:00,Delhi,Premium,9.19,37,203.65,1.0,203.65,5,Card,0,19,Male,Student,12,Saturday,July,0
2561,1950,2024-07-21 07:48:00,Bangalore,Pool,3.88,23,30.91,1.0,30.91,4,Wallet,1,36,Female,Mid-Career,7,Sunday,July,1
2562,1750,2024-06-25 06:25:00,Delhi,Pool,16.27,65,154.83,1.0,154.83,5,UPI,0,18,Male,Student,6,Tuesday,June,0
2563,1542,2024-03-15 20:35:00,Hyderabad,Standard,1.42,9,30.0,1.5,45.0,5,Card,0,42,Male,Mid-Career,20,Friday,March,1
2564,1469,2024-05-28 17:34:00,Bangalore,Standard,17.23,69,170.91,1.5,256.36,4,UPI,1,29,Female,Young Professional,17,Tuesday,May,1
2565,1502,2024-01-22 05:46:00,Delhi,Standard,3.35,17,39.09,1.0,39.09,4,Card,0,44,Female,Mid-Career,5,Monday,January,0
2566,456,2024-05-27 07:25:00,Bangalore,Standard,1.07,6,30.0,1.5,45.0,5,UPI,0,36,Male,Mid-Career,7,Monday,May,1
2567,1023,2024-02-10 19:56:00,Chennai,Standard,7.33,29,79.81,1.0,79.81,5,UPI,0,19,Male,Student,19,Saturday,February,1
2568,119,2024-06-26 07:33:00,Mumbai,Standard,3.77,22,39.25,2.0,78.5,5,UPI,0,46,Female,Mid-Career,7,Wednesday,June,1
2569,1472,2024-08-14 15:29:00,Delhi,Pool,13.52,59,110.64,1.0,110.64,3,UPI,0,47,Female,Mid-Career,15,Wednesday,August,0
2570,1391,2024-12-01 12:41:00,Delhi,XL,4.51,22,61.57,1.0,61.57,5,UPI,0,40,Female,Mid-Career,12,Sunday,December,0
2571,1392,2024-05-11 08:33:00,Delhi,Standard,8.83,34,109.27,1.0,109.27,4,Card,0,24,Male,Student,8,Saturday,May,1
2572,477,2024-09-02 00:22:00,Delhi,XL,2.95,15,45.57,1.0,45.57,5,Card,0,28,Female,Young Professional,0,Monday,September,0
2573,581,2024-04-19 01:50:00,Delhi,Standard,1.88,9,30.0,1.0,30.0,5,Card,0,33,Female,Young Professional,1,Friday,April,0
2574,907,2024-04-13 09:38:00,Bangalore,Standard,3.93,17,40.62,1.0,40.62,4,UPI,0,24,Female,Student,9,Saturday,April,1
2575,958,2024-10-02 12:36:00,Bangalore,Standard,7.47,29,101.24,1.0,101.24,4,UPI,0,48,Female,Mid-Career,12,Wednesday,October,0
2576,1913,2024-05-18 08:45:00,Bangalore,Premium,8.56,35,168.05,2.0,336.1,3,Cash,0,33,Male,Young Professional,8,Saturday,May,1
2577,913,2024-10-14 15:53:00,Mumbai,XL,6.91,30,118.93,1.0,118.93,4,UPI,0,18,Female,Student,15,Monday,October,0
2578,1101,2024-12-22 19:47:00,Delhi,Premium,35.42,120,776.4,2.0,1552.8,3,Wallet,0,35,Male,Mid-Career,19,Sunday,December,1
2579,276,2024-05-19 19:25:00,Delhi,Standard,9.4,37,99.72,1.0,99.72,5,Wallet,0,28,Male,Young Professional,19,Sunday,May,1
2580,1887,2024-03-11 10:48:00,Delhi,Premium,21.45,82,466.84,1.0,466.84,5,UPI,0,31,Female,Young Professional,10,Monday,March,0
2581,1946,2024-02-25 07:16:00,Chennai,Standard,1.0,8,30.0,1.5,45.0,5,Wallet,0,28,Female,Young Professional,7,Sunday,February,1
2582,92,2024-11-11 21:33:00,Delhi,Pool,1.0,8,30.0,1.0,30.0,5,Card,0,40,Female,Mid-Career,21,Monday,November,0
2583,1979,2024-10-27 17:59:00,Mumbai,Premium,2.98,15,71.31,2.0,142.62,5,Card,0,43,Male,Mid-Career,17,Sunday,October,1
2584,1689,2024-05-02 10:26:00,Delhi,Standard,1.17,14,30.0,1.0,30.0,5,Wallet,0,34,Male,Young Professional,10,Thursday,May,0
2585,368,2024-05-04 00:10:00,Hyderabad,Premium,5.97,24,144.16,1.0,144.16,4,UPI,0,28,Female,Young Professional,0,Saturday,May,0
2586,530,2024-01-26 13:32:00,Hyderabad,Premium,5.85,27,112.76,1.0,112.76,5,Cash,0,31,Male,Young Professional,13,Friday,January,0
2587,493,2024-12-08 04:54:00,Delhi,Standard,6.85,27,83.0,1.0,83.0,2,Card,0,32,Female,Young Professional,4,Sunday,December,0
2588,1504,2024-09-28 07:31:00,Mumbai,Premium,10.94,44,230.32,1.0,230.32,3,Cash,1,23,Male,Student,7,Saturday,September,1
2589,925,2024-04-25 08:08:00,Delhi,Standard,28.42,106,340.57,1.0,340.57,5,Card,1,37,Female,Mid-Career,8,Thursday,April,1
2590,1347,2024-11-22 07:51:00,Bangalore,Pool,16.85,67,124.72,2.0,249.44,4,UPI,0,36,Male,Mid-Career,7,Friday,November,1
2591,1571,2024-04-29 20:02:00,Chennai,Pool,1.01,7,30.0,2.0,60.0,5,UPI,0,47,Female,Mid-Career,20,Monday,April,1
2592,102,2024-01-27 12:13:00,Bangalore,Pool,3.31,13,30.0,1.0,30.0,4,Wallet,0,44,Female,Mid-Career,12,Saturday,January,0
2593,271,2024-02-21 09:04:00,Bangalore,Premium,2.36,11,42.23,2.0,84.46,3,UPI,0,25,Male,Young Professional,9,Wednesday,February,1
2594,307,2024-07-30 10:38:00,Delhi,Premium,1.56,13,30.0,1.0,30.0,5,Card,0,40,Female,Mid-Career,10,Tuesday,July,0
2595,387,2024-06-18 08:23:00,Delhi,Standard,6.29,33,78.51,2.0,157.02,3,UPI,0,22,Female,Student,8,Tuesday,June,1
2596,277,2024-08-29 23:53:00,Hyderabad,Pool,6.45,30,51.08,1.0,51.08,4,UPI,0,38,Female,Mid-Career,23,Thursday,August,0
2597,957,2024-02-21 20:19:00,Delhi,Standard,2.06,8,30.0,1.5,45.0,4,UPI,0,26,Female,Young Professional,20,Wednesday,February,1
2598,259,2024-12-14 08:07:00,Chennai,Standard,9.96,42,114.39,1.5,171.58,5,UPI,0,21,Male,Student,8,Saturday,December,1
2599,1973,2024-03-11 17:38:00,Delhi,Standard,10.56,39,119.37,1.5,179.06,4,Card,0,34,Male,Young Professional,17,Monday,March,1
2600,1571,2024-01-03 20:57:00,Mumbai,Standard,1.0,7,30.0,1.0,30.0,5,Wallet,0,18,Male,Student,20,Wednesday,January,1
2601,946,2024-10-08 22:26:00,Bangalore,Premium,4.03,20,74.06,1.0,74.06,5,Card,0,18,Male,Student,22,Tuesday,October,0
2602,520,2024-03-21 23:24:00,Mumbai,Standard,17.67,68,198.07,1.0,198.07,5,Card,0,30,Male,Young Professional,23,Thursday,March,0
2603,1456,2024-07-27 18:24:00,Mumbai,Pool,5.88,26,44.11,1.0,44.11,5,UPI,0,32,Female,Young Professional,18,Saturday,July,1
2604,771,2024-11-30 16:19:00,Delhi,Standard,3.42,15,40.15,1.0,40.15,4,Wallet,0,28,Male,Young Professional,16,Saturday,November,0
2605,1334,2024-08-31 22:23:00,Bangalore,Standard,2.34,16,33.07,1.0,33.07,5,Card,0,18,Male,Student,22,Saturday,August,0
2606,459,2024-09-01 12:01:00,Delhi,Premium,2.23,11,38.47,1.0,38.47,5,UPI,0,23,Male,Student,12,Sunday,September,0
